,x,y,x
83,-57.75012588477693,172.1936105552595,0.5745547513937828
84,-25.968825884803664,161.44361055525948,4.104554751393782
85,16.921774115209697,147.13111055525948,-0.4684452486062174
86,-58.5782258847903,171.19361055525948,0.5765547513937834
87,-58.8282258847903,171.31861055525948,0.5735547513937833
88,-59.922025884792674,171.63111055525948,0.6115547513937818
89,-59.922025884792674,171.63111055525948,0.6355547513937827
90,-58.87512588477693,171.25611055525948,0.6305547513937819
91,-58.65632588480366,171.19361055525948,0.5765547513937834
92,-58.40632588480366,171.06861055525948,0.5905547513937828
93,-58.172025884792674,171.00611055525948,0.580554751393783
94,23.234274115209697,143.69361055525948,-0.6394452486062177
95,-58.81262588477693,169.94361055525948,0.6425547513937824
96,-59.06262588477693,170.00611055525948,0.6065547513937828
97,-59.297025884792674,170.06861055525948,0.6515547513937827
98,-59.359425884787925,170.00611055525948,0.6305547513937819
99,-59.12512588477693,169.94361055525948,0.6185547513937832
100,-58.90632588480366,169.88111055525948,0.5795547513937818
101,-58.65632588480366,169.81861055525948,0.6185547513937832
102,-56.547025884792674,168.94361055525948,7.663554751393782
103,29.68737411522307,140.19361055525948,-0.8234452486062178
104,-59.56262588477693,168.81861055525948,0.6525547513937822
105,-59.78132588480366,168.88111055525948,0.7245547513937831
106,-60.87512588477693,169.25611055525948,0.7805547513937823
107,-59.859425884787925,168.88111055525948,0.6985547513937833
108,-59.62512588477693,168.75611055525948,0.6785547513937821
109,-59.3907258847903,168.69361055525948,0.6705547513937828
110,-59.15632588480366,168.63111055525948,0.5975547513937824
111,-56.03132588480366,167.44361055525948,7.317554751393782
112,35.93737411522307,136.75611055525948,-0.9394452486062176
113,5.124874115223066,146.06861055525948,5.110554751393782
114,-60.18762588477693,167.69361055525948,0.7025547513937829
115,-60.422025884792674,167.75611055525948,0.7285547513937827
116,-60.46882588480366,167.75611055525948,0.7195547513937823
117,-60.25012588477693,167.63111055525948,0.6555547513937823
118,-60.0157258847903,167.56861055525948,0.6695547513937834
119,-59.78132588480366,167.50611055525948,0.6555547513937823
120,42.2342741152097,133.31861055525948,-1.083445248606218
121,-60.31262588477693,166.38111055525948,0.6755547513937818
122,-60.56262588477693,166.44361055525948,0.673554751393783
123,-60.797025884792674,166.50611055525948,0.7375547513937829
124,-61.03132588480366,166.63111055525948,0.7205547513937818
125,-61.06262588477693,166.56861055525948,0.7225547513937824
126,-60.84382588480366,166.50611055525948,0.7345547513937829
127,-60.609425884787925,166.38111055525948,0.7225547513937824
128,-60.3907258847903,166.31861055525948,0.6715547513937823
129,-60.1407258847903,166.25611055525948,0.6885547513937817
130,-61.15632588480366,165.31861055525948,0.7565547513937831
131,-61.234425884787925,165.25611055525948,5.027554751393782
132,-61.21882588480366,165.25611055525948,6.161554751393782
133,-61.2032258847903,165.19361055525948,7.225554751393782
134,-61.18762588477693,165.13111055525948,7.378554751393782
135,-61.2032258847903,165.19361055525948,6.312554751393782
136,-61.2657258847903,165.19361055525948,5.0205547513937825
137,57.62487411522307,124.8811105552595,-1.8084452486062168
138,-32.281325884803664,154.38111055525948,5.6585547513937815
139,-60.7657258847903,163.75611055525948,7.084554751393782
140,-60.7657258847903,163.69361055525948,8.256554751393782
141,-61.06262588477693,163.81861055525948,7.846554751393782
142,-61.31262588477693,163.88111055525948,7.612554751393782
143,-61.547025884792674,164.00611055525948,7.511554751393782
144,-61.734425884787925,164.06861055525948,7.515554751393782
145,-61.547025884792674,163.94361055525948,7.543554751393782
146,-61.34382588480366,163.88111055525948,7.560554751393782
147,-61.109425884787925,163.75611055525948,7.784554751393782
148,-60.797025884792674,163.69361055525948,8.325554751393781
149,-60.75012588477693,163.69361055525948,7.379554751393782
150,63.890574115212075,121.5061105552595,-3.0874452486062167
151,-34.2657258847903,153.69361055525948,5.895554751393782
152,-60.297025884792674,162.19361055525948,8.098554751393781
153,-61.12512588477693,162.50611055525948,7.621554751393782
154,-35.00012588477693,153.69361055525948,6.5015547513937815
155,-34.7032258847903,153.63111055525948,5.692554751393782
156,69.81237411522308,118.1936105552595,-2.993445248606218
157,61.84367411519634,120.7561105552595,2.774554751393782
158,-59.859425884787925,160.75611055525948,8.277554751393781
159,-60.2032258847903,160.88111055525948,7.904554751393782
160,-61.25012588477693,161.19361055525948,7.723554751393782
161,-61.50012588477693,161.31861055525948,7.710554751393782
162,-61.734425884787925,161.38111055525948,7.692554751393782
163,-61.78132588480366,161.31861055525948,7.659554751393782
164,-61.53132588480366,161.25611055525948,7.739554751393782
165,-61.31262588477693,161.19361055525948,7.677554751393782
166,-59.984425884787925,160.69361055525948,8.175554751393783
167,-59.81262588477693,160.69361055525948,7.734554751393782
168,-35.28132588480366,152.44361055525948,6.568554751393782
169,75.78117411519634,114.9436105552595,-2.981445248606217
170,7.874874115223066,137.19361055525948,5.263554751393783
171,-59.43762588477693,159.31861055525948,7.727554751393782
172,-61.59382588480366,160.00611055525948,7.812554751393782
173,-61.859425884787925,160.06861055525948,7.757554751393782
174,-62.09382588480366,160.13111055525948,7.7515547513937815
175,-63.15632588480366,160.50611055525948,7.7435547513937815
176,-63.172025884792674,160.44361055525948,7.723554751393782
177,-62.12512588477693,160.13111055525948,7.763554751393782
178,-61.8907258847903,160.00611055525948,7.784554751393782
179,-61.65632588480366,159.94361055525948,7.811554751393782
180,-61.422025884792674,159.88111055525948,7.794554751393782
181,82.1717741152097,111.5061105552595,-3.0734452486062183
182,-58.93762588477693,157.75611055525948,7.371554751393782
183,-61.984425884787925,158.75611055525948,7.792554751393782
184,-62.21882588480366,158.81861055525948,7.822554751393782
185,-62.46882588480366,158.94361055525948,7.7755547513937815
186,-62.50012588477693,158.88111055525948,7.7915547513937815
187,-62.28132588480366,158.81861055525948,7.786554751393782
188,-62.047025884792674,158.69361055525948,7.795554751393782
189,-58.56262588477693,156.31861055525948,8.293554751393781
190,-62.7032258847903,157.69361055525948,7.845554751393782
191,-62.93762588477693,157.75611055525948,7.874554751393782
192,-64.25012588477692,158.13111055525948,7.819554751393782
193,-62.984425884787925,157.69361055525948,7.897554751393782
194,-62.75012588477693,157.63111055525948,7.856554751393782
195,-62.5157258847903,157.56861055525948,7.882554751393782
196,-58.53132588480366,156.19361055525948,8.312554751393781
197,-51.68762588477693,153.88111055525948,8.220554751393781
198,88.82797411520733,107.1311105552595,-0.9424452486062176
199,94.0467741152097,105.0061105552595,-3.239445248606217
200,88.45297411520733,106.8186105552595,-1.024445248606217
201,8.968674115196336,132.81861055525948,5.268554751393783
202,-58.2032258847903,154.88111055525948,8.314554751393782
203,-63.03132588480366,156.44361055525948,7.922554751393782
204,-63.28132588480366,156.56861055525948,7.910554751393782
205,-63.5157258847903,156.63111055525948,7.899554751393782
206,-63.75012588477693,156.69361055525948,7.888554751393782
207,-63.78132588480366,156.63111055525948,7.941554751393782
208,-63.56262588477693,156.56861055525948,7.919554751393782
209,-63.3282258847903,156.50611055525948,7.930554751393782
210,-63.09382588480366,156.44361055525948,7.923554751393782
211,-62.84382588480366,156.31861055525948,7.942554751393782
212,-62.609425884787925,156.25611055525948,7.939554751393782
213,-51.1407258847903,152.38111055525948,8.684554751393781
214,-45.0782258847903,150.44361055525948,5.754554751393782
215,98.7342741152097,102.0061105552595,2.339554751393783
216,-47.0157258847903,149.88111055525948,5.728554751393782
217,-57.5782258847903,153.31861055525948,7.996554751393782
218,-63.672025884792674,155.31861055525948,7.971554751393782
219,-63.922025884792674,155.38111055525948,7.957554751393782
220,-64.15632588480366,155.44361055525948,7.977554751393782
221,-65.23442588478792,155.81861055525948,7.912554751393782
222,-64.18762588477692,155.44361055525948,7.927554751393782
223,-63.9532258847903,155.31861055525948,7.976554751393782
224,-63.71882588480366,155.25611055525948,7.968554751393782
225,-63.46882588480366,155.19361055525948,8.015554751393783
226,-57.59382588480366,153.31861055525948,0.7545547513937825
227,101.99987411522311,100.0686105552595,-0.911445248606217
228,106.1092741152097,98.38111055525951,-3.394445248606218
229,96.96867411519634,101.3186105552595,0.1055547513937825
230,96.57797411520731,101.4436105552595,-0.2664452486062174
231,-49.68762588477693,149.44361055525948,6.356554751393782
232,-64.29702588479267,154.19361055525948,8.008554751393781
233,-64.53132588480366,154.25611055525948,7.9935547513937815
234,-64.7657258847903,154.31861055525948,8.003554751393782
235,-64.79702588479267,154.31861055525948,7.995554751393782
236,-64.5782258847903,154.19361055525948,8.008554751393781
237,-64.34382588480366,154.13111055525948,8.044554751393783
238,-64.10942588478792,154.06861055525948,8.039554751393784
239,-57.21882588480366,151.88111055525948,0.8335547513937831
240,-49.2657258847903,149.13111055525948,5.629554751393782
241,112.15617411519631,95.06861055525951,-3.465445248606217
242,97.5467741152097,99.81861055525951,-0.1464452486062173
243,10.56237411522307,128.31861055525948,5.263554751393783
244,-64.85942588478792,153.06861055525948,8.081554751393782
245,-65.10942588478792,153.13111055525948,8.058554751393782
246,-66.15632588480366,153.44361055525948,8.066554751393781
247,-65.1407258847903,153.06861055525948,8.037554751393781
248,-64.90632588480366,153.00611055525948,8.067554751393782
249,-64.67202588479267,152.94361055525948,8.086554751393784
250,-56.7657258847903,150.38111055525948,0.851554751393782
251,-50.2657258847903,148.13111055525948,5.764554751393782
252,103.03117411519631,97.13111055525951,-0.9204452486062172
253,118.1405741152121,91.81861055525951,-3.426445248606218
254,102.1717741152097,97.00611055525951,0.1845547513937822
255,45.4217741152097,115.6311105552595,0.3735547513937822
256,-65.09382588480366,151.75611055525948,8.069554751393781
257,-65.3282258847903,151.88111055525948,8.094554751393781
258,-65.56262588477692,151.94361055525948,8.100554751393782
259,-65.79702588479267,152.00611055525948,8.123554751393781
260,-65.59382588480366,151.88111055525948,8.105554751393782
261,-65.37512588477692,151.81861055525948,8.075554751393781
262,-65.1407258847903,151.75611055525948,8.095554751393781
263,-6.5470258847926734,132.25611055525948,4.421554751393782
264,124.2029741152073,88.50611055525951,-3.501445248606217
265,46.7967741152097,113.7561105552595,6.117554751393782
266,-6.250125884776934,131.25611055525948,4.394554751393783
267,-49.0157258847903,145.19361055525948,8.43855475139378
268,-65.93762588477692,150.75611055525948,8.030554751393781
269,-66.17202588479267,150.81861055525948,8.048554751393784
270,-66.18762588477692,150.75611055525948,8.045554751393784
271,-65.96882588480366,150.69361055525948,8.045554751393784
272,-65.73442588478792,150.63111055525948,8.033554751393782
273,-65.50012588477692,150.56861055525948,8.045554751393784
274,-48.93762588477693,145.00611055525948,8.519554751393784
275,-13.10942588478792,133.13111055525948,4.073554751393783
276,-6.000125884776934,130.75611055525948,4.387554751393783
277,129.8905741152121,85.38111055525951,-3.960445248606217
278,-5.6720258847926734,129.75611055525948,4.375554751393783
279,-6.000125884776934,129.81861055525948,5.3585547513937835
280,-66.28132588480366,149.56861055525948,8.001554751393781
281,-66.5157258847903,149.63111055525948,8.015554751393783
282,-66.75012588477692,149.69361055525948,7.997554751393782
283,-66.98442588478792,149.75611055525948,8.009554751393782
284,-66.7657258847903,149.69361055525948,7.971554751393782
285,-66.54702588479267,149.56861055525948,7.960554751393782
286,-66.31262588477692,149.50611055525948,7.973554751393782
287,-66.0782258847903,149.44361055525948,8.007554751393782
288,-65.84382588480366,149.38111055525948,7.997554751393782
289,-5.750125884776934,129.38111055525948,5.016554751393783
290,120.84367411519631,87.25611055525951,1.0835547513937829
291,-54.93762588477693,144.50611055525948,8.267554751393781
292,-66.73442588478792,148.38111055525948,7.954554751393782
293,-66.96882588480366,148.44361055525948,7.9485547513937815
294,-67.21882588480366,148.50611055525948,7.944554751393782
295,-67.0157258847903,148.38111055525948,7.920554751393782
296,-66.7657258847903,148.31861055525948,7.945554751393782
297,-66.53132588480366,148.25611055525948,7.933554751393782
298,-5.312625884776934,127.8811105552595,4.611554751393783
299,99.46867411519634,93.13111055525951,-1.294445248606217
300,141.9686741151963,78.81861055525951,-5.088445248606217
301,-12.390725884790301,129.25611055525948,5.336554751393783
302,-54.43762588477693,143.13111055525948,3.318554751393783
303,-67.3282258847903,147.25611055525948,7.864554751393782
304,-67.56262588477692,147.31861055525948,7.914554751393782
305,-67.5782258847903,147.25611055525948,7.915554751393782
306,-67.34382588480366,147.19361055525948,7.907554751393782
307,-67.12512588477692,147.13111055525948,7.880554751393782
308,-54.37512588477693,142.94361055525948,4.407554751393783
309,-54.547025884792674,143.06861055525948,1.188554751393782
310,-4.734425884787925,126.3811105552595,4.409554751393783
311,101.68737411522311,91.06861055525951,-0.9144452486062172
312,147.1717741152097,75.81861055525951,-3.4464452486062167
313,-4.406325884803664,125.3811105552595,4.425554751393783
314,-4.750125884776934,125.5061105552595,5.4145547513937835
315,-11.890725884790301,127.8811105552595,4.137554751393783
316,-54.00012588477693,141.56861055525948,7.600554751393782
317,-67.73442588478792,146.06861055525948,7.845554751393782
318,-67.96882588480366,146.13111055525948,7.845554751393782
319,-68.00012588477692,146.13111055525948,7.858554751393782
320,-67.78132588480366,146.00611055525948,7.857554751393782
321,-67.54702588479267,145.94361055525948,7.822554751393782
322,-67.29702588479267,145.88111055525948,7.811554751393782
323,-29.54702588479267,133.31861055525948,5.0715547513937835
324,-4.5470258847926734,125.0061105552595,5.423554751393783
325,-4.218825884803663,124.9436105552595,4.319554751393782
326,-3.890725884790299,123.8811105552595,4.368554751393783
327,-4.218825884803663,124.0061105552595,5.379554751393782
328,-11.687625884776931,126.4436105552595,5.126554751393782
329,-53.50012588477693,140.13111055525948,7.040554751393782
330,-68.2657258847903,144.94361055525948,7.764554751393782
331,-68.50012588477692,145.00611055525948,7.771554751393782
332,-68.73442588478792,145.06861055525948,7.7755547513937815
333,-68.54702588479267,144.94361055525948,7.779554751393782
334,-68.31262588477692,144.88111055525948,7.796554751393782
335,-68.09382588480366,144.81861055525948,7.739554751393782
336,-53.3907258847903,139.94361055525948,6.9645547513937816
337,-11.515725884790301,126.0061105552595,5.161554751393783
338,-4.015725884790299,123.5061105552595,5.380554751393782
339,95.2342741152097,90.63111055525951,-0.5234452486062171
340,105.7342741152097,86.75611055525951,-0.2364452486062172
341,-3.734425884787925,122.5061105552595,5.395554751393782
342,-11.172025884792669,124.9436105552595,5.310554751393783
343,-53.0157258847903,138.63111055525948,7.022554751393782
344,-68.71882588480366,143.75611055525948,7.6665547513937815
345,-68.9532258847903,143.81861055525948,7.681554751393782
346,-68.9532258847903,143.75611055525948,7.733554751393782
347,-68.73442588478792,143.69361055525948,7.702554751393782
348,-68.50012588477692,143.63111055525948,7.697554751393782
349,-10.890725884790301,124.5061105552595,5.185554751393783
350,-3.4688258848036635,122.0686105552595,4.495554751393782
351,165.2342741152097,66.06861055525951,-4.7584452486062165
352,-3.250125884776935,121.0686105552595,4.686554751393783
353,-29.06262588477693,129.63111055525948,0.5415547513937833
354,-69.3282258847903,142.63111055525948,7.670554751393782
355,-69.56262588477692,142.75611055525948,7.665554751393782
356,-69.79702588479267,142.75611055525948,7.6745547513937815
357,-69.5782258847903,142.69361055525948,7.654554751393782
358,-69.34382588480366,142.56861055525948,7.7065547513937815
359,-69.12512588477692,142.50611055525948,7.615554751393782
360,-68.8907258847903,142.44361055525948,7.6345547513937815
361,-68.6407258847903,142.38111055525948,7.604554751393782
362,-10.42202588479267,123.0686105552595,4.482554751393782
363,-3.2813258848036635,120.6936105552595,5.326554751393783
364,-2.937625884776935,120.5686105552595,4.444554751393783
365,92.49987411522308,88.94361055525951,0.3595547513937829
366,103.31237411522311,85.31861055525951,0.2175547513937826
367,164.1873741152231,65.19361055525951,-4.738445248606217
368,164.4217741152097,65.13111055525951,-4.715445248606217
369,103.0779741152073,85.06861055525951,-0.6154452486062176
370,-69.7657258847903,141.44361055525948,7.558554751393782
371,-70.00012588477692,141.50611055525948,7.564554751393782
372,-70.23442588478792,141.63111055525948,7.627554751393782
373,-71.28132588480366,141.94361055525948,7.704554751393782
374,-71.2657258847903,141.88111055525948,7.629554751393782
375,-70.23442588478792,141.56861055525948,7.6105547513937815
376,-70.0157258847903,141.44361055525948,7.597554751393782
377,-69.78132588480366,141.38111055525948,7.585554751393782
378,-27.73442588478792,127.4436105552595,5.223554751393783
379,-9.922025884792674,121.5686105552595,4.109554751393783
380,91.57797411520731,87.94361055525951,-1.094445248606218
381,113.28117411519631,80.69361055525951,2.484554751393783
382,113.65617411519631,80.56861055525951,2.8705547513937817
383,163.6092741152097,64.06861055525951,-4.7534452486062175
384,163.8436741151963,64.00611055525951,-4.7374452486062175
385,164.0779741152073,63.943610555259504,-4.738445248606217
386,165.1248741152231,63.568610555259504,-4.7744452486062166
387,113.2655741152121,80.38111055525951,-0.1764452486062176
388,28.984274115209697,107.9436105552595,1.384554751393783
389,-9.672025884792674,120.5686105552595,4.2335547513937835
390,-10.078225884790301,120.6936105552595,4.431554751393782
391,-45.484425884787925,132.25611055525948,4.836554751393783
392,-70.3907258847903,140.31861055525948,7.505554751393782
393,-70.60942588478792,140.44361055525948,7.584554751393782
394,-70.62512588477693,140.38111055525948,7.521554751393782
395,-70.3907258847903,140.31861055525948,7.572554751393782
396,-45.37512588477693,132.00611055525948,4.720554751393783
397,102.5155741152121,83.00611055525951,-0.8414452486062176
398,163.5311741151963,62.818610555259504,-4.7344452486062165
399,-9.531325884803664,119.1936105552595,4.672554751393783
400,-51.31262588477693,132.81861055525948,7.144554751393782
401,-51.484425884787925,132.81861055525948,8.691554751393786
402,-67.71882588480366,138.25611055525948,3.998554751393782
403,-67.78132588480366,138.19361055525948,7.037554751393782
404,-71.0157258847903,139.25611055525948,7.487554751393782
405,-72.28132588480366,139.63111055525948,7.523554751393782
406,-71.03132588480366,139.19361055525948,7.458554751393782
407,-70.79702588479267,139.13111055525948,7.484554751393782
408,-67.92202588479267,138.13111055525948,7.203554751393782
409,-67.90632588480366,138.19361055525948,5.711554751393782
410,-67.90632588480366,138.19361055525948,4.098554751393782
411,-27.04702588479267,124.6311105552595,5.427554751393783
412,-9.156325884803664,118.6936105552595,5.357554751393782
413,-1.7344258847879253,116.2561105552595,4.747554751393783
414,93.8592741152097,84.56861055525951,-0.6834452486062172
415,162.6561741151963,61.818610555259504,-4.732445248606217
416,162.8905741152121,61.756110555259504,-4.720445248606217
417,163.1405741152121,61.693610555259504,-4.725445248606217
418,164.1873741152231,61.318610555259504,-4.7184452486062165
419,163.0779741152073,61.631110555259504,-4.778445248606218
420,-8.9532258847903,117.6936105552595,5.314554751393783
421,-50.797025884792674,131.31861055525948,6.988554751393782
422,-71.43762588477693,138.06861055525948,7.423554751393782
423,-71.67202588479267,138.13111055525948,7.436554751393782
424,-71.8907258847903,138.13111055525948,7.466554751393782
425,-71.67202588479267,138.06861055525948,7.454554751393782
426,-71.48442588478792,138.00611055525948,7.237554751393782
427,-70.9532258847903,137.81861055525948,7.591554751393782
428,-69.7657258847903,137.50611055525948,4.057554751393783
429,-65.59382588480366,136.00611055525948,8.289554751393784
430,-26.531325884803664,123.1311105552595,5.437554751393782
431,-9.140725884790301,117.3811105552595,4.269554751393783
432,-8.6407258847903,117.1936105552595,5.306554751393782
433,162.2967741152097,60.631110555259504,-4.732445248606217
434,162.5467741152097,60.568610555259504,-4.7454452486062175
435,163.5311741151963,60.193610555259504,-4.713445248606217
436,-71.73442588478792,136.94361055525948,3.8865547513937817
437,-71.92202588479267,137.00611055525948,4.287554751393782
438,-71.90632588480366,136.94361055525948,5.685554751393782
439,-72.04702588479267,136.88111055525948,7.5655547513937815
440,-71.98442588478792,136.94361055525948,4.137554751393783
441,161.9061741151963,59.506110555259504,-4.768445248606217
442,-72.87512588477693,136.00611055525948,4.277554751393782
443,-73.8907258847903,136.31861055525948,3.990554751393783
444,-74.06262588477693,136.25611055525948,6.229554751393782
445,-74.04702588479267,136.31861055525948,4.238554751393782
446,-73.90632588480366,136.25611055525948,3.895554751393782
447,-72.93762588477693,135.94361055525948,4.293554751393782
448,-49.8907258847903,128.25611055525948,5.053554751393783
449,113.8592741152097,74.06861055525951,2.097554751393782
450,161.1717741152097,58.443610555259504,-4.722445248606217
451,161.4217741152097,58.381110555259504,-4.733445248606217
452,106.34367411519631,76.19361055525951,-0.5344452486062172
453,95.06237411522308,79.94361055525951,-1.294445248606217
454,-49.56262588477693,127.0686105552595,1.961554751393783
455,-73.4532258847903,134.81861055525948,4.408554751393782
456,-73.7032258847903,134.94361055525948,4.384554751393783
457,-73.93762588477693,135.00611055525948,4.378554751393783
458,-73.7032258847903,134.88111055525948,4.3985547513937835
459,-64.25012588477692,131.63111055525948,8.278554751393784
460,-49.40632588480366,126.7561105552595,4.944554751393783
461,-2.937625884776935,111.4436105552595,0.6245547513937835
462,113.96867411519631,72.69361055525951,2.086554751393783
463,160.5623741152231,57.381110555259504,-4.706445248606217
464,160.7967741152097,57.318610555259504,-4.719445248606217
465,152.2811741151963,60.006110555259504,-3.605445248606217
466,123.43737411522311,69.31861055525951,0.8275547513937829
467,0.1092741152097005,109.5061105552595,5.327554751393783
468,-49.12512588477693,125.5686105552595,7.014554751393782
469,-74.3282258847903,133.81861055525948,4.534554751393783
470,-74.3282258847903,133.75611055525948,4.516554751393783
471,0.3905741152120754,109.0061105552595,5.416554751393783
472,53.9842741152097,91.25611055525951,5.473554751393782
473,67.56237411522308,86.75611055525951,3.278554751393783
474,122.6092741152097,68.56861055525951,0.9095547513937818
475,134.9061741151963,64.44361055525951,3.1525547513937817
476,135.2029741152073,64.19361055525951,2.389554751393782
477,134.7811741151963,64.31861055525951,2.532554751393783
478,133.2342741152097,64.81861055525951,1.9885547513937818
479,132.8123741152231,65.00611055525951,2.100554751393783
480,93.18737411522308,77.94361055525951,-1.081445248606218
481,53.0467741152097,90.94361055525951,5.484554751393783
482,0.6405741152120754,108.0686105552595,5.402554751393782
483,-6.812625884776934,110.5061105552595,5.1005547513937834
484,-74.7032258847903,132.63111055525948,4.603554751393783
485,-75.98442588478792,133.00611055525948,4.505554751393783
486,-74.46882588480366,132.50611055525948,4.610554751393782
487,0.9529741152073256,107.5061105552595,4.601554751393783
488,52.077974115207326,90.56861055525951,3.991554751393783
489,67.6717741152097,85.44361055525951,3.037554751393782
490,153.1561741151963,57.256110555259504,-3.552445248606217
491,159.5155741152121,55.193610555259504,-4.7294452486062175
492,153.3279741152073,57.131110555259504,-3.546445248606217
493,51.06237411522307,90.25611055525951,5.691554751393782
494,1.452974115207326,106.5061105552595,4.346554751393783
495,1.109274115209701,106.5686105552595,5.399554751393782
496,-41.7032258847903,120.5061105552595,7.718554751393782
497,-75.10942588478792,131.44361055525948,4.668554751393782
498,-75.34382588480366,131.50611055525948,4.695554751393783
499,-75.34382588480366,131.44361055525948,4.691554751393783
500,-75.10942588478792,131.38111055525948,4.693554751393783
501,-41.7657258847903,120.3186105552595,4.561554751393783
502,1.0936741151963358,106.1311105552595,5.135554751393783
503,159.1248741152231,54.006110555259504,-4.707445248606217
504,159.3592741152097,53.943610555259504,-4.723445248606217
505,-5.765725884790299,107.5061105552595,5.370554751393782
506,-75.73442588478792,130.31861055525948,4.7735547513937835
507,-75.73442588478792,130.25611055525948,4.758554751393783
508,-62.37512588477693,125.7561105552595,7.8685547513937815
509,-5.515725884790299,107.0061105552595,4.082554751393782
510,1.5936741151963358,104.6311105552595,5.3215547513937835
511,1.952974115207326,104.5686105552595,4.396554751393782
